,id,track_name,artist,album_name,album_release_date,album_track_num,album_track_placement,genre,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1131,45DElIx0dXqUH4A88yQFdE,Go With The Flow,Queens of the Stone Age,Songs For The Deaf,2002,9,0.6,,3.118666666666667,False,59,0.242,0.992,4,-3.9,0,0.0988,0.0148,0.113,0.833,0.374,159.37,4
1132,5taBpQ59lvb2NLGDdbDQbB,Gonna Leave You,Queens of the Stone Age,Songs For The Deaf,2002,10,0.6666666666666666,,2.835916666666667,False,40,0.375,0.912,11,-4.159,0,0.0736,0.0169,0.88,0.31,0.325,141.435,3
1133,6kPM1rdDqqPdPMZSzXNwNV,Do It Again,Queens of the Stone Age,Songs For The Deaf,2002,11,0.7333333333333333,,4.080666666666667,False,40,0.419,0.814,0,-5.738,1,0.402,0.454,0.00177,0.527,0.345,132.638,4
1134,1dVWz4VM5QkgzHLjFEKM4u,God Is In The Radio,Queens of the Stone Age,Songs For The Deaf,2002,12,0.8,,6.082066666666666,False,40,0.521,0.686,1,-5.532,0,0.046,0.121,0.474,0.577,0.381,116.119,4
1135,5HjEC3NlSzKsVKmqnhXrum,Another Love Song,Queens of the Stone Age,Songs For The Deaf,2002,13,0.8666666666666667,,3.2593,False,38,0.376,0.756,9,-4.93,1,0.0657,0.136,0.0155,0.376,0.454,146.114,4
1136,6aCZqq6JkwrfbeXU71VNk0,Song For The Deaf,Queens of the Stone Age,Songs For The Deaf,2002,14,0.9333333333333333,,6.7122166666666665,True,39,0.416,0.823,0,-5.047,1,0.0879,0.196,0.424,0.157,0.145,100.818,3
1137,4mWsghl493RZGUBEWfcqjc,Mosquito Song,Queens of the Stone Age,Songs For The Deaf,2002,15,1.0,,5.638883333333334,False,39,0.393,0.385,5,-9.393,0,0.0272,0.857,0.134,0.26,0.24,98.053,4
1138,4bgxVS0SrD9vryg3MrM3xZ,I'm Gonna Win,Masterplan,Mk II,2007-02-23,6,0.5,,3.8893333333333335,False,35,0.379,0.84,8,-3.937,0,0.0344,2.44e-05,0.00562,0.3,0.262,92.512,4
1139,5lH5VKrIbWDTsJUDPqRDEa,Black in the Burn,Masterplan,Aeronautics,2005-01-24,10,1.0,,9.7471,False,0,0.322,0.885,11,-4.824,1,0.0526,4.38e-05,0.00821,0.251,0.122,160.04,4
1140,7ynGpYHkqQCF6rMwBXTFDi,Wounds,Masterplan,Aeronautics,2005-01-24,3,0.3,,4.024216666666667,False,0,0.404,0.965,0,-5.035,0,0.0677,4.43e-06,0.0024,0.164,0.281,144.945,4
1141,6NckTLOMeZFE9sqx4EyisQ,Spirit Never Die,Masterplan,Masterplan,2003-01-20,1,0.09090909090909091,,5.448216666666666,False,47,0.434,0.941,11,-4.663,1,0.0849,2.59e-05,0.0277,0.0833,0.251,144.06,4
1142,4eN2uJfHAYCGhNfmaxTEBU,Eternal,Paradise Lost,Gothic,1991,5,0.4166666666666667,,3.7791,False,0,0.216,0.978,7,-4.843,0,0.134,0.00021,0.143,0.0397,0.0481,128.142,4
1143,6CN6kauQCuewIfk1ZZiBEF,Upon My Honor,Whispered,Shogunate Macabre,2014-02-07,8,1.0,,10.007333333333333,False,20,0.437,0.94,7,-5.225,1,0.0519,6.72e-05,0.0951,0.13,0.149,92.54,4
1144,6gMTrIsrIvN5vzC0wQoqYj,The Shining,Anorexia Nervosa,Redemption Process,2015-03-03,1,0.08333333333333333,,5.482,False,0,0.128,0.96,1,-5.146,1,0.176,2.5e-06,0.759,0.0692,0.0365,97.691,3
1145,3ASwAuiSmmRq005QEwsHSE,Flaming Ember,Cadacross,Corona Borealis,2002,6,0.6,,4.213116666666667,True,8,0.354,0.959,4,-4.642,0,0.0874,3.11e-05,0.00317,0.213,0.441,144.814,4
1146,0JkUjwiFyWrojoSVG6FA4Z,Omniscienza,Dragged Into Sunlight,N.V.,2015-11-13,4,0.8,,6.675683333333334,False,0,0.372,0.991,6,-6.041,1,0.0789,1.43e-06,0.818,0.728,0.0399,109.991,4
1147,4xspo3XovETTJ1xTNqcNit,The Departure,Skepticism,Ordeal,2015-09-18,3,0.375,,9.874883333333335,False,0,0.0692,0.482,2,-10.562,0,0.0421,0.000121,0.625,0.315,0.165,77.186,4
1148,7enesBjRJPxbqDWx9k2Yr9,Dark 4.19,Darkspace,Dark Space III I,2014-10-07,2,0.6666666666666666,,18.517766666666667,False,0,0.145,0.904,1,-8.108,1,0.0731,0.0275,0.924,0.112,0.0359,140.004,4
1149,6ZZ39WAmSF5GkmN4AvqqgE,Dark 4.18,Darkspace,Dark Space III I,2014-10-07,1,0.3333333333333333,,27.41245,False,0,0.205,0.875,1,-6.305,1,0.0945,0.00657,0.896,0.105,0.0327,139.743,4
1150,3w84cFX6nSkaSz5Raw33tl,Songs from the North,Swallow The Sun,"Songs from the North I, II & III",2015-11-13,5,0.23809523809523808,,5.27555,False,23,0.33,0.541,7,-9.742,1,0.0297,0.0222,0.00392,0.0656,0.118,154.183,3
1151,5Vwxusqmpdy9FizQIb9fuK,Silhouettes,Swallow The Sun,"Songs from the North I, II & III",2015-11-13,5,0.23809523809523808,,5.928,False,19,0.114,0.773,2,-6.158,0,0.0437,1.42e-05,0.0878,0.208,0.261,169.535,3
1152,3pbIUezZktoWdTnhVK2AD8,A Curse of Baal,Intestine Baalism,Banquet In The Darkness,2003,3,0.2727272727272727,,3.43555,False,0,0.4,0.954,2,-6.69,1,0.0976,4.73e-06,0.922,0.085,0.0762,105.086,4
1153,3DfL249UiNlVvCqh67Lt7Y,Cold Hate Warm Blood,Cryptopsy,Whisper Supremacy,1998-07-13,2,0.25,,3.896666666666667,False,23,0.271,0.969,7,-4.989,1,0.199,7.22e-06,0.84,0.163,0.39,108.356,4
1154,0MRFuXGhdJzu6O9KQCbCXQ,Red-Skinned Scapegoat,Cryptopsy,Cryptopsy,2012-09-25,3,0.375,,5.952216666666667,False,16,0.217,0.989,6,-3.998,0,0.232,8.41e-06,0.875,0.177,0.157,149.499,4
1155,4XQF5p5nvUI6xhb3dwRFcL,Birth of Ignorance,Misery Index,Retaliate,2015-07-13,11,1.0,,3.8157666666666668,False,0,0.219,0.988,1,-4.342,1,0.164,1.91e-05,0.672,0.068,0.138,127.746,4
1156,1L2juQ9kh7MxMkhBqpkmqC,Retaliate,Misery Index,Retaliate,2015-07-13,1,0.09090909090909091,,3.4697666666666667,False,0,0.255,0.993,1,-3.732,1,0.203,7.85e-06,0.781,0.125,0.0689,122.361,4
1157,6JxQKtk11AK5NnXOGhjGCY,Prophet Of Hatred,Bolt Thrower,Who Dares Wins,1998,3,0.3,,3.878216666666667,False,10,0.178,0.969,11,-8.842,0,0.119,0.00018,0.0129,0.324,0.036,82.346,4
1158,6aV5GGKowCurJk7oCeBS3u,Breathing Pestilence,Misery Index,Discordia,2006-05-16,4,0.4,,3.2493333333333334,False,9,0.311,0.988,11,-2.613,0,0.107,0.000206,0.00033,0.0561,0.0919,102.518,4
1159,69lfPjOlubSDex8EBL2Y6P,Black Sites,Misery Index,Traitors,2008-09-30,11,1.0,,4.73755,False,9,0.477,0.976,2,-5.032,1,0.124,0.00039,0.119,0.0368,0.194,99.982,4
1160,1TLvGC3HJVjBTLg8GJmYq0,Ave Danuvi,Imperium Dekadenz,Meadows of Nostalgia,2013-03-19,4,0.4444444444444444,,6.338216666666667,False,9,0.372,0.938,11,-3.324,0,0.0489,6.37e-06,0.0533,0.0722,0.149,103.962,4
1161,29eTNz05AD1EIz23bEtjsN,Tenebarum Oratorium (Andamento I/Erudit compendyum),Moonspell,Under Satanae,2007-11-06,2,0.2,,6.386216666666667,False,0,0.444,0.962,9,-4.104,1,0.0796,4.99e-06,0.2,0.489,0.24,139.993,4
1162,5fUGUcxc6Ocn89pv60AKhr,Pareidolia,Haken,The Mountain,2013-09-17,8,0.7272727272727273,,10.848883333333333,False,34,0.261,0.872,7,-5.907,1,0.041,0.00124,0.0278,0.121,0.248,94.845,3
1163,0ZkkO456qIrAH9cr9DcPlW,Atlas Stone,Haken,The Mountain,2013-09-17,2,0.18181818181818182,,7.564433333333333,False,36,0.45,0.896,0,-5.869,1,0.0455,0.00435,0.00124,0.145,0.34,105.082,3
1164,6clpa2Gr1TGrUAkP47ZMtT,Siderea,Horrendous,Anareta,2015-10-30,3,0.375,,3.614,False,11,0.147,0.935,11,-9.175,0,0.0569,2.87e-06,0.679,0.153,0.178,113.496,4
1165,4K0WqUfBf0kCoTVAFe3oAa,The Stranger,Horrendous,Ecdysis,2014-10-28,1,0.1,,7.202416666666666,False,0,0.215,0.913,6,-9.973,0,0.0658,3.12e-06,0.853,0.247,0.239,107.805,4
1166,0eVBysfb74biC5XZJvm5J6,The Solipsist (Mirrors Gaze),Horrendous,Anareta,2015-10-30,8,1.0,,6.058416666666667,False,5,0.495,0.796,9,-10.415,0,0.0406,5.97e-05,0.492,0.0794,0.136,113.859,4
1167,3TcTIySHrE9VofmieADToR,October 31st,Acid Witch,Witchtanic Hallucinations,2008,13,1.0,,5.09155,False,11,0.391,0.946,8,-2.895,0,0.0567,8.06e-05,0.199,0.086,0.143,110.015,4
1168,7vuI7MKPrRX3vPbsft78qz,Tetrastructural Minds,Vektor,Outer Isolation,2011,4,0.5,,5.3646666666666665,False,37,0.321,0.995,10,-3.047,0,0.233,0.00044,0.134,0.0454,0.113,99.967,4
1169,5iiqNnLoZ6GAQPVcnDSMFi,Cosmic Cortex,Vektor,Outer Isolation,2011,1,0.125,,10.3751,False,24,0.272,0.997,9,-4.204,0,0.528,0.000453,0.5,0.0935,0.031,101.941,4
1170,4fxSNvYADz1qfbIFAkOiDh,Volatile,WWWINGS,Blessed - Single,2015-10-16,2,0.6666666666666666,,2.32745,False,0,0.32,0.4,0,-8.737,1,0.0477,0.057,0.124,0.403,0.104,136.847,4
1171,0J7KkZnKLGlziUmhF1gKuv,Monolithe III,Monolithe,Monolithe III,2012-11-16,1,1.0,,52.00333333333333,False,0,0.375,0.82,7,-6.147,1,0.0512,7.98e-06,0.826,0.32,0.131,120.005,4
1172,6gZSarS42oigm8NfSDCikv,Pagans,Dizzee Rascal,Pagans EP,2014-12-01,2,0.5,,3.0875833333333333,True,27,0.737,0.754,10,-6.838,0,0.286,0.0569,0.0,0.27,0.486,140.006,4
1173,5Fq5YbatdNymRHS8xMBlLY,No moon & no queen,Omnium Gatherum,Years In Waste,2004,6,0.6,,4.412433333333333,False,0,0.211,0.926,0,-6.198,1,0.0717,1.54e-05,0.00405,0.262,0.448,66.637,4
1174,4kTFQISnzVqY8HJVTCSZmm,Gravesilence,Omnium Gatherum,Years In Waste,2004,7,0.7,,3.7760000000000002,False,0,0.483,0.941,0,-5.381,1,0.0459,6.59e-06,0.155,0.505,0.273,108.01,4
1175,4RHRX3OngBgiDxIkRNez5j,Misanthropic (let the crown fall),Omnium Gatherum,Years In Waste,2004,3,0.3,,3.6333333333333333,False,0,0.461,0.922,0,-5.608,1,0.0483,4.97e-06,0.145,0.0721,0.447,100.058,4
1176,1mJaAeXQaDgJCm4aglqPTU,Serpentine Whispers,Hoth,Oathbreaker,2014-05-20,4,0.5,,5.4131,False,10,0.402,0.891,9,-9.98,1,0.136,0.000153,0.117,0.156,0.142,169.974,4
1177,78oeyFJcN3PGfhDYn154KD,The Unholy Conception,Hoth,Oathbreaker,2014-05-20,1,0.125,,7.3693333333333335,False,13,0.233,0.791,2,-9.262,0,0.0433,7.88e-05,0.791,0.104,0.195,98.767,3
1178,6bQxvearhIWevDGQQ8vMAO,A Blighted Hope,Hoth,Oathbreaker,2014-05-20,2,0.25,,5.436433333333333,False,12,0.276,0.621,6,-10.089,0,0.0473,0.000458,0.689,0.0989,0.181,129.444,4
1179,23znYrlOVshfNFAKPig28l,Arising Armament,CHTHONIC,Bù-Tik,2013-01-01,1,0.1,,2.4517666666666664,False,2,0.324,0.288,11,-20.575,0,0.0542,0.253,0.776,0.139,0.0388,174.085,4
1180,7fX3rcplzuNOF7YPsUTQTE,Supreme Pain For The Tyrant,CHTHONIC,Bù-Tik,2013-01-01,2,0.2,,4.764433333333333,False,11,0.476,0.986,7,-3.673,1,0.139,0.00122,4.2e-05,0.128,0.313,159.967,4
1181,0z3M5jeTO7OcDv1pXkoT4M,Remember Tomorrow,Opeth,My Arms Your Hearse,1998-08-28,11,1.0,,4.997333333333333,False,0,0.326,0.821,0,-6.356,1,0.0366,6.09e-05,0.157,0.0902,0.439,130.136,4
1182,0ws3LapyDtBtcUSlYqPbQY,Circle of the Tyrant,Opeth,My Arms Your Hearse,1998-08-28,10,0.9090909090909091,,5.204,False,0,0.236,0.967,9,-4.302,1,0.0928,2.26e-05,0.00629,0.244,0.088,146.557,4
1183,6Ex0XsDTgVlnL7YrAbgTk6,You,Skepticism,Ordeal,2015-09-18,1,0.125,,9.347766666666667,False,0,0.18,0.429,2,-12.852,1,0.0378,0.00352,0.0746,0.138,0.0863,125.883,4
1184,0WRUBTS3vz0TEcS8WNw2mq,Lumikuuro,KAUAN,Lumikuuro,2007-08-04,3,0.375,,7.483099999999999,False,0,0.459,0.728,3,-10.841,1,0.0376,0.0411,0.952,0.115,0.066,149.894,3
1185,6dCaDrOopBA82tBGFzp9nd,King Of Pain - Remastered 2003,The Police,Synchronicity,1983-06-01,8,0.7272727272727273,,4.984,False,0,0.536,0.714,2,-8.865,1,0.0334,0.411,0.000187,0.0703,0.693,124.052,4
1186,1Ey5v8zYpWHOpOpmCNV9mB,Solitary Death in the Nocturnal Woodlands,Inquisition,Into the Infernal Regions of the Ancient Cult,2015-09-04,9,0.9,,9.067766666666667,False,13,0.115,0.796,2,-4.888,0,0.0844,0.094,0.498,0.163,0.0781,72.388,4
1187,5zvDI3BiMkLfP9Q5ELOtZP,Into the Infernal Regions of the Ancient Cult,Inquisition,Into the Infernal Regions of the Ancient Cult,2015-09-04,7,0.7,,5.348666666666667,False,18,0.204,0.983,7,-5.405,1,0.0839,0.0107,0.952,0.73,0.0551,95.114,4
1188,39tLc4Xp58Lu4KcWHggeE2,Closer,Nine Inch Nails,The Downward Spiral,1994-03-08,5,0.18518518518518517,,6.2217666666666664,True,0,0.559,0.725,10,-8.631,0,0.0426,0.000365,0.553,0.112,0.501,90.012,4
1189,2Ad7XA54Jw0YyBF5rjiFyl,March Of The Pigs,Nine Inch Nails,The Downward Spiral,1994-03-08,4,0.14814814814814814,,2.9737666666666667,True,0,0.512,0.84,2,-6.817,1,0.0464,0.0278,0.142,0.077,0.0589,134.466,1
1190,3ckd4YA4LcD3j50rfIVwUe,Head Like A Hole,Nine Inch Nails,Pretty Hate Machine,1989-10-20,1,0.1,,4.994666666666666,False,61,0.666,0.798,9,-11.26,1,0.0477,0.00848,0.00186,0.585,0.442,115.382,4
1191,1KbSYc4i1Oh9htkQS21k7U,Because It's There,Haken,The Mountain,2013-09-02,5,0.45454545454545453,,4.398216666666666,False,0,0.291,0.438,7,-8.555,1,0.0306,0.109,5.04e-05,0.116,0.065,104.02,4
1192,6sGjJmzgxvfNqLyp8yd0TH,Grey Seal - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),1973-10-05,6,0.35294117647058826,,4.0021,False,45,0.452,0.913,7,-6.841,1,0.0487,0.0142,3.11e-05,0.0655,0.449,135.867,4
1193,4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),1973-10-05,4,0.23529411764705882,,3.2137666666666664,False,73,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,4
1194,5NERbS7923kF471NLKDZkB,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,Elton John,Goodbye Yellow Brick Road (Remastered),1973-10-05,1,0.058823529411764705,,11.109516666666668,False,53,0.403,0.764,9,-8.554,0,0.0451,0.0221,0.17,0.245,0.196,138.725,4
1195,0ff9sK0OpEQT1ZsdRpqnhP,Serpentskin,Dead Congregation,Promulgation of the Fall,2014-05-05,3,0.375,,5.558216666666667,False,0,0.104,0.955,1,-5.028,1,0.102,0.000211,0.641,0.136,0.0373,82.877,4
1196,5c0alZPB3VPR4VDEKISJLl,Behind the Mountains,The Great Old Ones,Tekeli-Li,2014-04-16,6,1.0,,17.82903333333333,False,0,0.24,0.621,7,-7.376,0,0.0607,0.000454,0.736,0.142,0.0395,160.004,4
1197,0rfPtEZmB33dTkOdkeX1LS,Diamond,Lorn,Ask The Dust,2012-06-15,5,0.4166666666666667,,5.541833333333333,False,29,0.287,0.542,1,-8.509,1,0.0467,0.143,0.635,0.266,0.2,136.276,4
1198,0bQFLkBHLOGBso9CKkejgf,Aphelion Void,Dødheimsgard,A Umbra Omega,2015-03-31,2,0.3333333333333333,,15.229766666666666,False,0,0.302,0.756,2,-8.425,1,0.061,0.00697,0.0747,0.216,0.262,120.012,3
1199,3XyKboBgas00fP5s01Xgv2,Lugubrious Games (Sans Frontières),Jute Gyte,Ship of Theseus,2015-06-01,1,0.16666666666666666,,9.46,False,1,0.187,0.582,5,-8.537,1,0.0708,0.00825,0.849,0.658,0.0896,129.63,4
1200,664iXTTFr0b4jas9vPK6Ok,On The Regular,Shamir,Ratchet,2015-05-19,3,0.2727272727272727,,2.971766666666667,True,0,0.737,0.929,7,-3.427,0,0.0596,0.366,0.000211,0.061,0.885,123.999,4
1201,2N0xsLPj2OsEk4I9GfKAIO,Apparitions,The Gaslamp Killer,Breakthrough,2012-09-18,9,0.5294117647058824,,2.8655833333333334,False,0,0.423,0.647,5,-6.095,1,0.104,0.335,0.085,0.613,0.408,75.345,4
1202,6LEi9Ts84EC2m8OjAO0AjK,347 Midnight Demons,Carpenter Brut,EP I,2014-03-10,5,0.8333333333333334,,4.2362166666666665,False,0,0.516,0.915,9,-2.692,1,0.104,0.135,0.169,0.211,0.404,127.108,4
1203,6m5UESDma4gFrRGxcbziab,Last Day In Heaven,Barathrum,Legions of Perkele,1998,5,0.38461538461538464,,4.861549999999999,False,4,0.496,0.981,4,-4.096,0,0.0454,2.21e-05,0.000111,0.558,0.778,144.433,4
1204,1AfLXHuyOCgynEzeOBEbkh,Martyrium,Windir,Likferd,2003-05-15,2,0.25,,5.0037666666666665,False,0,0.0934,0.866,8,-5.595,1,0.0643,0.0,0.929,0.114,0.139,87.938,3
1205,2NOWfT9B2ZXcbKn5mTOyZG,As the World Bleeds,Theocracy,As the World Bleeds,2011-11-25,10,1.0,,7.950666666666667,False,0,0.267,0.943,8,-5.019,0,0.118,0.000286,0.00506,0.119,0.379,91.929,4
1206,1tart7qgUQk4jVcUhtT3dS,Drown,Theocracy,As the World Bleeds,2011-11-25,7,0.7,,5.494216666666667,False,0,0.397,0.819,7,-4.138,1,0.0371,0.000284,1.88e-06,0.162,0.496,110.68,4
1207,4mreJQ2CSIi2SdVdUIe7ho,Hide In the Fairytale,Theocracy,As the World Bleeds,2011-11-25,4,0.4,,4.4524333333333335,False,0,0.324,0.878,7,-3.958,1,0.0591,0.000195,0.0,0.277,0.385,199.04,4
1208,1G1DZ3MwfAmKf4BS8Y3kJq,Multiple Truths,Melechesh,Enki,2015-03-10,4,0.4444444444444444,,5.131233333333333,False,0,0.406,0.966,2,-3.245,1,0.0499,5.75e-06,0.0238,0.158,0.285,94.997,4
1209,5Jn9C2DD495wpmoKdSChsH,Tempest Temper Enlil Enraged,Melechesh,Enki,2015-03-10,1,0.1111111111111111,,6.5341,False,0,0.137,0.986,2,-3.216,1,0.161,5.06e-06,0.62,0.303,0.0819,157.386,4
1210,61Inctb2pQIonRJY1RNxco,Rebirth Of The Nemesis (Enuma Elish Rewritten),Melechesh,Emissaries,2006,1,0.09090909090909091,,6.625766666666666,False,26,0.346,0.983,1,-2.93,1,0.113,2.39e-06,0.968,0.378,0.0425,130.04,4
1211,7ghP7ceFobKLeD8dqu9Xyn,Interstellar Gargantuan Space Slug,Hoth,Infinite Darkness,2012-10-26,3,0.3,,3.2736,False,6,0.438,0.939,7,-8.002,1,0.0551,0.000195,0.812,0.0823,0.424,159.968,4
1212,1oZRoalPUUIrqKvr4vtZIn,BJOERGVIN III,Taake,Over Bjoergvin Graater Himmerik,2002,3,0.42857142857142855,,6.2139999999999995,False,0,0.188,0.826,6,-8.897,0,0.0532,4.82e-05,0.12,0.38,0.25,101.939,4
1213,1FRa5OZa3IJG6TCOH9es2t,Escape from Midwich Valley,Carpenter Brut,Trilogy,2015-01-19,1,0.05555555555555555,,6.7279833333333325,False,0,0.308,0.675,0,-5.459,0,0.0371,0.00229,0.0405,0.293,0.0852,97.978,4
1214,5RIqqdVaKlzXgVAzYIvGVP,Suicide,Dust,Hard Attack/Dust,1972,9,0.5294117647058824,,4.580216666666667,False,28,0.423,0.953,9,-5.587,1,0.06,0.00322,0.00948,0.0661,0.613,111.53,4
1215,5BfZEA4L6nPAjkE4Ne9d39,Thusly Spoken,Dust,Hard Attack/Dust,1972,3,0.17647058823529413,,4.433549999999999,False,17,0.506,0.548,5,-7.198,1,0.0267,0.0246,6.47e-05,0.101,0.364,112.597,4
1216,6Jsd7DBAMXNWxQsGj3r4Uw,Ancient Incantations,Runemagick,Darkness Death Doom,2003,2,0.2,,7.658883333333334,False,6,0.499,0.638,2,-8.269,1,0.0377,0.000233,0.633,0.107,0.0796,119.994,4
1217,1g1ErcNs72jBZFVCXm3HC2,Tailor Of Human Flesh,Parasitic Ejaculation,Rationing The Sacred Human Remains,2013-07-22,6,0.6,,2.6564833333333335,False,16,0.394,0.86,1,-7.474,1,0.148,0.00195,0.0383,0.356,0.463,128.961,4
1218,67dA1a6OCUtLHgq9qdQ216,Humans Are Such Easy Prey,Perturbator,Dangerous Days,2014-06-17,8,0.6153846153846154,,4.378666666666667,False,50,0.448,0.893,1,-2.568,1,0.0367,0.0002,0.893,0.0706,0.033,120.988,4
1219,44CRKHUdLplS1YCUrR5DMA,The Fixx,Lazerhawk,Redline,2010-01-15,6,0.5454545454545454,,4.537433333333333,False,0,0.599,0.927,1,-7.929,1,0.0424,0.0473,0.891,0.109,0.828,128.028,4
1220,3p8GZk4Lcc02CJSSo9q1WV,Overdrive,Lazerhawk,Redline,2010-01-15,2,0.18181818181818182,,4.523583333333334,False,0,0.42,0.952,10,-6.839,0,0.0577,0.000134,0.0109,0.12,0.626,132.987,4
1221,5gMA7DviFvmEpFVLkoMCbS,Open,Com Truise,In Decay,2012-07-16,1,0.07692307692307693,,4.2,False,0,0.406,0.448,3,-11.615,1,0.0493,0.288,0.623,0.349,0.172,86.855,4
1222,1MyLjqlaqeBGuRVcMcxitM,Stop,Com Truise,In Decay,2012-07-16,7,0.5384615384615384,,5.116666666666666,False,0,0.515,0.551,9,-10.832,1,0.057,0.156,0.856,0.379,0.237,170.056,4
1223,6SQkokqQTvPcm9d9IvJTOO,Heathen Assault,Doomsword,Let Battle Commence,2003-09-15,1,0.14285714285714285,,8.464433333333334,False,15,0.606,0.871,0,-6.467,0,0.0698,0.00771,0.0853,0.155,0.109,117.641,3
1224,4BTnFAlFckx3CDlZq4RAP3,Your Mangled Body,Purulent Jacuzzi,Stench of the Drowned Carrion,2008-12-25,3,0.10344827586206896,,1.7162166666666667,True,2,0.41,0.995,6,-3.461,1,0.131,5.53e-06,0.304,0.154,0.232,127.572,4
1225,4tkIoFzQnpNerxhxgvvqxw,IV,KAUAN,Pirut,2013-12-15,4,0.5,,8.012233333333333,False,0,0.502,0.304,0,-14.288,1,0.0266,0.164,0.213,0.637,0.11,100.038,4
1226,5xKQIKFpNOSd7nEjbEPWkF,III,KAUAN,Pirut,2013-12-15,3,0.375,,5.249866666666667,False,0,0.285,0.215,5,-15.806,1,0.0329,0.22,0.202,0.252,0.0673,80.031,4
1227,3BWPP92pF1xQSQbujiy39N,The Eye Of Ra,Arjen Anthony Lucassen's Star One,Space Metal,2002-04-17,6,0.6,,7.58,False,0,0.369,0.619,0,-9.515,0,0.0434,0.0348,4.63e-06,0.0598,0.147,130.0,4
1228,4ME04EYdwJLifGUd4G9g3U,Songs Of The Ocean,Arjen Anthony Lucassen's Star One,Space Metal,2002-04-17,4,0.4,,5.394666666666667,False,0,0.614,0.723,2,-9.726,1,0.0329,0.00111,0.0,0.112,0.513,120.024,4
1229,7BqK6tAlt5qd8u3aXJK6Ml,Steel That Sleeps the Eye,Baroness,Blue Record (Deluxe Version),2009-10-13,4,0.23529411764705882,,2.636,False,23,0.483,0.452,7,-17.905,0,0.0379,0.54,3.01e-05,0.305,0.272,109.663,4
1230,7EdvRBUrqHesUMN5MEP8DP,The Furthest Shore (Parts 1-3),While Heaven Wept,Vast Oceans Lachrymose,2010-10-15,5,0.5,,6.988650000000001,False,3,0.268,0.953,5,-3.562,0,0.0769,7.26e-05,0.498,0.16,0.215,114.287,3
1231,22bRUgPsDNU6P3zAgY6u0L,Living Sepulchre/Vessel,While Heaven Wept,Vast Oceans Lachrymose,2010-10-15,3,0.3,,11.78955,False,8,0.348,0.941,10,-4.157,0,0.0673,3.17e-05,0.00279,0.255,0.155,109.94,4
1232,5FyEXtHaNzSOg7g4Pvvl2m,The Furthest Shore,While Heaven Wept,Vast Oceans Lachrymose,2010-10-15,1,0.1,,15.8431,False,13,0.2,0.928,5,-3.544,0,0.0667,0.00018,0.407,0.106,0.196,95.404,4
1233,2kYJZliWPeZp1L9OXCXnQg,Back Where I Belong,Baroness,Yellow & Green,2012-07-17,7,0.3888888888888889,,6.258216666666667,False,29,0.241,0.749,9,-7.466,0,0.0683,0.238,0.514,0.112,0.0493,107.68,4
1234,1aJNP76UIIRZnnduQpbcO7,The Well,Lorn,Ask The Dust,2012-06-15,7,0.5833333333333334,,6.540866666666667,False,33,0.44,0.526,10,-10.859,0,0.0816,0.711,0.959,0.167,0.217,135.042,4
1235,3QbmNNWKtr8VLm3GKvnhx6,Black Machine,Cirith Ungol,King of the Dead,1984,2,0.2222222222222222,,4.258,False,29,0.254,0.922,4,-8.389,0,0.0754,0.000724,0.131,0.122,0.539,161.587,4
1236,1pXjAEnU7yTDd4nZ1wdiuz,Atom Smasher,Cirith Ungol,King of the Dead,1984,1,0.1111111111111111,,4.19955,False,24,0.292,0.933,2,-7.611,1,0.114,0.0267,0.00354,0.182,0.437,143.269,4
1237,4DdbQIJvq1TU8wCExzvOc9,Stonesphere,Bongzilla,Amerijuanican,2005-09-27,6,0.8571428571428571,,12.440666666666667,True,15,0.222,0.738,9,-7.002,1,0.0454,0.0845,0.832,0.436,0.192,126.649,4
1238,2Cdmn3ihhma1kmHl45XR9r,Life in a Glasshouse,Radiohead,Amnesiac (Collector's Edition),2001-06-05,11,0.4230769230769231,,4.611549999999999,False,0,0.168,0.397,7,-7.619,0,0.0323,0.731,0.0378,0.116,0.0497,84.393,4
1239,2G0cItkDLJGFBRTMCl9Mtv,Knives Out,Radiohead,Amnesiac (Collector's Edition),2001-06-05,6,0.23076923076923078,,4.247766666666667,False,0,0.433,0.675,2,-6.702,0,0.0337,0.0911,0.293,0.159,0.184,137.268,4
1240,1GZ9nQhyk51mS3ahn1fAiV,I Might Be Wrong,Radiohead,Amnesiac (Collector's Edition),2001-06-05,5,0.19230769230769232,,4.896216666666667,False,0,0.601,0.735,7,-8.321,0,0.0255,0.263,0.795,0.11,0.505,102.891,4
1241,3C323D2bvI4P3l9OZ6dBw0,Pyramid Song,Radiohead,Amnesiac (Collector's Edition),2001-06-05,2,0.07692307692307693,,4.812216666666667,False,0,0.127,0.335,11,-8.298,0,0.0329,0.786,0.427,0.111,0.0686,77.078,4
1242,5ikIFKeCuGCKX9foh8ToyN,The Trickster,Radiohead,The Bends (Collector's Edition),1995-03-28,1,0.030303030303030304,,4.704883333333333,False,0,0.338,0.829,7,-6.79,0,0.0306,0.00916,0.00213,0.072,0.694,145.728,4
